0,{'companyName': 'Turquoise way argue', 'dateEstablished': '1975-10-11', 'location': 'East Lisa', 'recordLabelId': 1, 'albumId': 1, 'numOfRating': 28505, 'averageRating': 2.4, 'userRating': 0, 'songId': 1, 'artistId': 1, 'name': 'Darlene Lewis', 'age': 33, 'musicianId': 1, 'instrument': 'Didgeridoo', 'band': 'Beige race', 'albumDuration': 6321, 'albumTitle': 'yourself point sound', 'coverURL': 'https://placekitten.com/761/911', 'genre': 'Soundtrack', 'songDuration': 827, 'songTitle': 'top that', 'sourceLink': 'frederick-velez.com', 'year': '2005', 'knownFor': 'clearly concern'}
202,{'companyName': 'Teal project individual', 'dateEstablished': '1993-04-20', 'location': 'Christophermouth', 'recordLabelId': 203, 'albumId': 203, 'numOfRating': 4540, 'averageRating': 2.9, 'userRating': 0, 'songId': 203, 'artistId': 203, 'name': 'Patrick Novak', 'age': 42, 'musicianId': 203, 'instrument': 'Kazoo', 'band': 'Coral toward', 'albumDuration': 4739, 'albumTitle': 'Mr research discussion', 'coverURL': 'https://placeimg.com/471/480/any', 'genre': 'Country', 'songDuration': 399, 'songTitle': 'same type', 'sourceLink': 'hutchinson-sexton.biz', 'year': '1994', 'knownFor': 'marriage personal'}
203,{'companyName': 'Plum along benefit', 'dateEstablished': '1983-06-28', 'location': 'Allenhaven', 'recordLabelId': 204, 'albumId': 204, 'numOfRating': 99884, 'averageRating': 1.4, 'userRating': 0, 'songId': 204, 'artistId': 204, 'name': 'Caitlin Kelley', 'age': 32, 'musicianId': 204, 'instrument': 'Violin', 'band': 'LightCoral open', 'albumDuration': 8904, 'albumTitle': 'try change win', 'coverURL': 'https://dummyimage.com/429x636', 'genre': 'Pop', 'songDuration': 719, 'songTitle': 'list remain', 'sourceLink': 'schaefer.net', 'year': '1986', 'knownFor': 'walk interesting'}
204,{'companyName': 'GoldenRod issue drug', 'dateEstablished': '2018-01-16', 'location': 'East Martin', 'recordLabelId': 205, 'albumId': 205, 'numOfRating': 14500, 'averageRating': 1.9, 'userRating': 0, 'songId': 205, 'artistId': 205, 'name': 'Phillip Moore', 'age': 54, 'musicianId': 205, 'instrument': 'Viola', 'band': 'Salmon various', 'albumDuration': 3737, 'albumTitle': 'exist magazine whom', 'coverURL': 'https://www.lorempixel.com/909/891', 'genre': 'Pop', 'songDuration': 727, 'songTitle': 'read party', 'sourceLink': 'chapman.com', 'year': '1985', 'knownFor': 'follow management'}
205,{'companyName': 'OliveDrab political tell', 'dateEstablished': '1992-12-12', 'location': 'North Jameschester', 'recordLabelId': 206, 'albumId': 206, 'numOfRating': 71187, 'averageRating': 2.3, 'userRating': 0, 'songId': 206, 'artistId': 206, 'name': 'Erin Williams', 'age': 30, 'musicianId': 206, 'instrument': 'Didgeridoo', 'band': 'DarkRed today', 'albumDuration': 6773, 'albumTitle': 'campaign church worker', 'coverURL': 'https://placeimg.com/832/292/any', 'genre': 'Metal', 'songDuration': 368, 'songTitle': 'meet poor', 'sourceLink': 'maxwell.com', 'year': '1999', 'knownFor': 'increase sense'}
206,{'companyName': 'Salmon energy beat', 'dateEstablished': '1976-09-07', 'location': 'New Lisafurt', 'recordLabelId': 207, 'albumId': 207, 'numOfRating': 3823, 'averageRating': 3.7, 'userRating': 0, 'songId': 207, 'artistId': 207, 'name': 'David Lee', 'age': 30, 'musicianId': 207, 'instrument': 'Tambourines', 'band': 'Lavender then', 'albumDuration': 4211, 'albumTitle': 'feel add yard', 'coverURL': 'https://dummyimage.com/557x498', 'genre': 'Metal', 'songDuration': 80, 'songTitle': 'term street', 'sourceLink': 'wright.com', 'year': '1995', 'knownFor': 'blood now'}
207,{'companyName': 'DarkViolet reach produce', 'dateEstablished': '1996-01-01', 'location': 'Owensport', 'recordLabelId': 208, 'albumId': 208, 'numOfRating': 9998, 'averageRating': 2.2, 'userRating': 0, 'songId': 208, 'artistId': 208, 'name': 'Lindsey Floyd', 'age': 33, 'musicianId': 208, 'instrument': 'Viola', 'band': 'MediumSlateBlue short', 'albumDuration': 7107, 'albumTitle': 'form move a', 'coverURL': 'https://placekitten.com/687/172', 'genre': 'Rock', 'songDuration': 670, 'songTitle': 'give second', 'sourceLink': 'scott.com', 'year': '1977', 'knownFor': 'force that'}
208,{'companyName': 'Red level gun', 'dateEstablished': '2012-07-31', 'location': 'Williamsburgh', 'recordLabelId': 209, 'albumId': 209, 'numOfRating': 11264, 'averageRating': 4.1, 'userRating': 0, 'songId': 209, 'artistId': 209, 'name': 'Tara Molina', 'age': 51, 'musicianId': 209, 'instrument': 'Tambourines', 'band': 'LightSalmon son', 'albumDuration': 1219, 'albumTitle': 'machine per democratic', 'coverURL': 'https://placekitten.com/23/375', 'genre': 'Soundtrack', 'songDuration': 834, 'songTitle': 'case authority', 'sourceLink': 'daniel.info', 'year': '1982', 'knownFor': 'goal according'}
209,{'companyName': 'DarkCyan world level', 'dateEstablished': '1972-12-16', 'location': 'Moorestad', 'recordLabelId': 210, 'albumId': 210, 'numOfRating': 17938, 'averageRating': 4.3, 'userRating': 0, 'songId': 210, 'artistId': 210, 'name': 'Adam Thomas', 'age': 20, 'musicianId': 210, 'instrument': 'Violin', 'band': 'AntiqueWhite opportunity', 'albumDuration': 359, 'albumTitle': 'area with brother', 'coverURL': 'https://placeimg.com/751/552/any', 'genre': 'Metal', 'songDuration': 340, 'songTitle': 'bank mind', 'sourceLink': 'torres.org', 'year': '1995', 'knownFor': 'sit unit'}
210,{'companyName': 'Pink kitchen camera', 'dateEstablished': '1982-07-05', 'location': 'Lake Alexanderberg', 'recordLabelId': 211, 'albumId': 211, 'numOfRating': 60179, 'averageRating': 2.7, 'userRating': 0, 'songId': 211, 'artistId': 211, 'name': 'Anthony Hoffman', 'age': 42, 'musicianId': 211, 'instrument': 'Drums', 'band': 'ForestGreen entire', 'albumDuration': 743, 'albumTitle': 'upon than skin', 'coverURL': 'https://placekitten.com/667/755', 'genre': 'Soundtrack', 'songDuration': 917, 'songTitle': 'trial nor', 'sourceLink': 'lamb.com', 'year': '2009', 'knownFor': 'lose case'}
211,{'companyName': 'Green add chair', 'dateEstablished': '1971-03-16', 'location': 'Port Pamelaborough', 'recordLabelId': 212, 'albumId': 212, 'numOfRating': 12526, 'averageRating': 4.8, 'userRating': 0, 'songId': 212, 'artistId': 212, 'name': 'James Hudson', 'age': 61, 'musicianId': 212, 'instrument': 'Guitar', 'band': 'Fuchsia forward', 'albumDuration': 7697, 'albumTitle': 'party similar like', 'coverURL': 'https://placekitten.com/235/55', 'genre': 'Pop', 'songDuration': 43, 'songTitle': 'seven case', 'sourceLink': 'morse.com', 'year': '2006', 'knownFor': 'piece dark'}
212,{'companyName': 'DeepSkyBlue section near', 'dateEstablished': '1979-09-23', 'location': 'Ramirezbury', 'recordLabelId': 213, 'albumId': 213, 'numOfRating': 25203, 'averageRating': 2.3, 'userRating': 0, 'songId': 213, 'artistId': 213, 'name': 'Nicole Welch', 'age': 19, 'musicianId': 213, 'instrument': 'Tambourines', 'band': 'HotPink hospital', 'albumDuration': 1296, 'albumTitle': 'according institution within', 'coverURL': 'https://placeimg.com/493/656/any', 'genre': 'Metal', 'songDuration': 364, 'songTitle': 'wrong whose', 'sourceLink': 'brown.com', 'year': '1972', 'knownFor': 'central news'}
213,{'companyName': 'Cornsilk buy may', 'dateEstablished': '1973-03-16', 'location': 'Donaldside', 'recordLabelId': 214, 'albumId': 214, 'numOfRating': 66069, 'averageRating': 1.3, 'userRating': 0, 'songId': 214, 'artistId': 214, 'name': 'Mary Everett', 'age': 64, 'musicianId': 214, 'instrument': 'Viola', 'band': 'Plum recognize', 'albumDuration': 1075, 'albumTitle': 'let both country', 'coverURL': 'https://dummyimage.com/140x519', 'genre': 'Heavy Metal', 'songDuration': 740, 'songTitle': 'give let', 'sourceLink': 'simpson.com', 'year': '1993', 'knownFor': 'thing never'}
214,{'companyName': 'BlanchedAlmond worker because', 'dateEstablished': '1999-01-11', 'location': 'New Brettborough', 'recordLabelId': 215, 'albumId': 215, 'numOfRating': 94639, 'averageRating': 1.4, 'userRating': 0, 'songId': 215, 'artistId': 215, 'name': 'James Wallace', 'age': 49, 'musicianId': 215, 'instrument': 'Piano', 'band': 'PowderBlue song', 'albumDuration': 3158, 'albumTitle': 'effort ask room', 'coverURL': 'https://placeimg.com/994/951/any', 'genre': 'Soundtrack', 'songDuration': 492, 'songTitle': 'particular oil', 'sourceLink': 'young.org', 'year': '2004', 'knownFor': 'daughter drive'}
215,{'companyName': 'Orange month quite', 'dateEstablished': '1981-07-05', 'location': 'Laneborough', 'recordLabelId': 216, 'albumId': 216, 'numOfRating': 19263, 'averageRating': 1.2, 'userRating': 0, 'songId': 216, 'artistId': 216, 'name': 'Charles Elliott', 'age': 67, 'musicianId': 216, 'instrument': 'Guitar', 'band': 'RosyBrown this', 'albumDuration': 2545, 'albumTitle': 'past check their', 'coverURL': 'https://placekitten.com/652/958', 'genre': 'Soundtrack', 'songDuration': 214, 'songTitle': 'service entire', 'sourceLink': 'cervantes-medina.net', 'year': '2007', 'knownFor': 'garden society'}
216,{'companyName': 'SlateGray include hotel', 'dateEstablished': '1984-11-18', 'location': 'South Veronica', 'recordLabelId': 217, 'albumId': 217, 'numOfRating': 69199, 'averageRating': 1.5, 'userRating': 0, 'songId': 217, 'artistId': 217, 'name': 'Michael Morris', 'age': 68, 'musicianId': 217, 'instrument': 'Guitar', 'band': 'Aquamarine outside', 'albumDuration': 9385, 'albumTitle': 'land compare relate', 'coverURL': 'https://dummyimage.com/606x392', 'genre': 'Country', 'songDuration': 462, 'songTitle': 'coach young', 'sourceLink': 'hubbard.com', 'year': '2005', 'knownFor': 'other set'}
217,{'companyName': 'Beige team professional', 'dateEstablished': '1975-03-27', 'location': 'Moralesmouth', 'recordLabelId': 218, 'albumId': 218, 'numOfRating': 90761, 'averageRating': 2.3, 'userRating': 0, 'songId': 218, 'artistId': 218, 'name': 'Margaret Glenn DDS', 'age': 28, 'musicianId': 218, 'instrument': 'Hurdy Gurdy', 'band': 'Black air', 'albumDuration': 4227, 'albumTitle': 'another admit citizen', 'coverURL': 'https://placeimg.com/134/830/any', 'genre': 'Rock', 'songDuration': 787, 'songTitle': 'by you', 'sourceLink': 'morton.net', 'year': '1977', 'knownFor': 'society organization'}
218,{'companyName': 'DimGray rise public', 'dateEstablished': '1978-08-26', 'location': 'West Deborahborough', 'recordLabelId': 219, 'albumId': 219, 'numOfRating': 45852, 'averageRating': 2.9, 'userRating': 0, 'songId': 219, 'artistId': 219, 'name': 'James Poole', 'age': 22, 'musicianId': 219, 'instrument': 'Kazoo', 'band': 'MediumOrchid together', 'albumDuration': 9327, 'albumTitle': 'thousand individual hundred', 'coverURL': 'https://www.lorempixel.com/244/1008', 'genre': 'EDM', 'songDuration': 747, 'songTitle': 'community walk', 'sourceLink': 'brown.info', 'year': '2003', 'knownFor': 'goal west'}
219,{'companyName': 'MediumPurple government issue', 'dateEstablished': '1973-01-01', 'location': 'Port Williamstad', 'recordLabelId': 220, 'albumId': 220, 'numOfRating': 68319, 'averageRating': 4.3, 'userRating': 0, 'songId': 220, 'artistId': 220, 'name': 'David Williams', 'age': 69, 'musicianId': 220, 'instrument': 'Violin', 'band': 'Aquamarine list', 'albumDuration': 3806, 'albumTitle': 'bit Mrs trouble', 'coverURL': 'https://placekitten.com/931/714', 'genre': 'Metal', 'songDuration': 717, 'songTitle': 'break book', 'sourceLink': 'park.com', 'year': '2014', 'knownFor': 'once black'}
220,{'companyName': 'BlueViolet material beyond', 'dateEstablished': '1976-12-14', 'location': 'Villegasport', 'recordLabelId': 221, 'albumId': 221, 'numOfRating': 48214, 'averageRating': 4.9, 'userRating': 0, 'songId': 221, 'artistId': 221, 'name': 'Tammie Flores MD', 'age': 68, 'musicianId': 221, 'instrument': 'Hurdy Gurdy', 'band': 'DarkSeaGreen almost', 'albumDuration': 3672, 'albumTitle': 'know middle ready', 'coverURL': 'https://placekitten.com/409/89', 'genre': 'EDM', 'songDuration': 725, 'songTitle': 'leader trip', 'sourceLink': 'wilson-sanchez.com', 'year': '1988', 'knownFor': 'find management'}
221,{'companyName': 'OliveDrab father the', 'dateEstablished': '1986-06-14', 'location': 'Mitchellview', 'recordLabelId': 222, 'albumId': 222, 'numOfRating': 98330, 'averageRating': 4.7, 'userRating': 0, 'songId': 222, 'artistId': 222, 'name': 'Toni Townsend', 'age': 64, 'musicianId': 222, 'instrument': 'Viola', 'band': 'PowderBlue note', 'albumDuration': 8657, 'albumTitle': 'effect task never', 'coverURL': 'https://placekitten.com/93/516', 'genre': 'Hip Hop', 'songDuration': 82, 'songTitle': 'nation individual', 'sourceLink': 'perez.com', 'year': '2017', 'knownFor': 'positive try'}
222,{'companyName': 'MediumSpringGreen enjoy including', 'dateEstablished': '1972-05-19', 'location': 'Jonesstad', 'recordLabelId': 223, 'albumId': 223, 'numOfRating': 74040, 'averageRating': 3.7, 'userRating': 0, 'songId': 223, 'artistId': 223, 'name': 'Ryan Gregory', 'age': 34, 'musicianId': 223, 'instrument': 'Kazoo', 'band': 'HotPink both', 'albumDuration': 6530, 'albumTitle': 'anything nice movement', 'coverURL': 'https://www.lorempixel.com/111/175', 'genre': 'Country', 'songDuration': 459, 'songTitle': 'effort claim', 'sourceLink': 'reid.info', 'year': '1974', 'knownFor': 'specific dream'}
223,{'companyName': 'MediumSeaGreen item contain', 'dateEstablished': '1995-08-22', 'location': 'Ruizchester', 'recordLabelId': 224, 'albumId': 224, 'numOfRating': 64946, 'averageRating': 1.9, 'userRating': 0, 'songId': 224, 'artistId': 224, 'name': 'Joshua Warner', 'age': 61, 'musicianId': 224, 'instrument': 'Drums', 'band': 'CornflowerBlue fear', 'albumDuration': 5011, 'albumTitle': 'face boy over', 'coverURL': 'https://www.lorempixel.com/268/777', 'genre': 'Rock', 'songDuration': 288, 'songTitle': 'now answer', 'sourceLink': 'robinson.com', 'year': '1988', 'knownFor': 'any mean'}
224,{'companyName': 'SeaShell make drop', 'dateEstablished': '1971-07-28', 'location': 'Michaelborough', 'recordLabelId': 225, 'albumId': 225, 'numOfRating': 87679, 'averageRating': 4.2, 'userRating': 0, 'songId': 225, 'artistId': 225, 'name': 'Robert Bautista', 'age': 37, 'musicianId': 225, 'instrument': 'Kazoo', 'band': 'Chocolate ask', 'albumDuration': 6237, 'albumTitle': 'over serious it', 'coverURL': 'https://www.lorempixel.com/998/972', 'genre': 'Rap', 'songDuration': 732, 'songTitle': 'politics foot', 'sourceLink': 'clark.com', 'year': '1990', 'knownFor': 'rise worker'}
225,{'companyName': 'DarkGray bank sea', 'dateEstablished': '1984-05-15', 'location': 'West Thomasmouth', 'recordLabelId': 226, 'albumId': 226, 'numOfRating': 30109, 'averageRating': 2.9, 'userRating': 0, 'songId': 226, 'artistId': 226, 'name': 'Katherine Gallegos', 'age': 46, 'musicianId': 226, 'instrument': 'Drums', 'band': 'DarkOliveGreen could', 'albumDuration': 3925, 'albumTitle': 'power Mr sit', 'coverURL': 'https://placeimg.com/151/769/any', 'genre': 'Rap', 'songDuration': 599, 'songTitle': 'although throughout', 'sourceLink': 'olson.biz', 'year': '2010', 'knownFor': 'particular gun'}
226,{'companyName': 'LightCoral could city', 'dateEstablished': '1999-05-05', 'location': 'North Kevinmouth', 'recordLabelId': 227, 'albumId': 227, 'numOfRating': 43911, 'averageRating': 2.7, 'userRating': 0, 'songId': 227, 'artistId': 227, 'name': 'Edward Armstrong', 'age': 45, 'musicianId': 227, 'instrument': 'Kazoo', 'band': 'Chocolate simply', 'albumDuration': 7196, 'albumTitle': 'design they arm', 'coverURL': 'https://dummyimage.com/459x700', 'genre': 'Metal', 'songDuration': 385, 'songTitle': 'over everybody', 'sourceLink': 'richardson.org', 'year': '1998', 'knownFor': 'figure throughout'}
227,{'companyName': 'LightCyan three staff', 'dateEstablished': '2015-08-20', 'location': 'West Craigport', 'recordLabelId': 228, 'albumId': 228, 'numOfRating': 26959, 'averageRating': 4.3, 'userRating': 0, 'songId': 228, 'artistId': 228, 'name': 'Jeremy Strickland DDS', 'age': 46, 'musicianId': 228, 'instrument': 'Guitar', 'band': 'Green kind', 'albumDuration': 7774, 'albumTitle': 'step question human', 'coverURL': 'https://dummyimage.com/64x888', 'genre': 'Country', 'songDuration': 39, 'songTitle': 'base street', 'sourceLink': 'kent-goodwin.org', 'year': '1983', 'knownFor': 'carry cell'}
228,{'companyName': 'MediumSlateBlue sound camera', 'dateEstablished': '1990-02-17', 'location': 'Brianshire', 'recordLabelId': 229, 'albumId': 229, 'numOfRating': 19290, 'averageRating': 2.2, 'userRating': 0, 'songId': 229, 'artistId': 229, 'name': 'James Frazier', 'age': 55, 'musicianId': 229, 'instrument': 'Hurdy Gurdy', 'band': 'DarkSlateGray notice', 'albumDuration': 5328, 'albumTitle': 'military gas often', 'coverURL': 'https://www.lorempixel.com/441/354', 'genre': 'Soundtrack', 'songDuration': 519, 'songTitle': 'this tonight', 'sourceLink': 'gonzales.com', 'year': '2006', 'knownFor': 'office choose'}
229,{'companyName': 'HotPink manager wish', 'dateEstablished': '2009-07-25', 'location': 'Sandrahaven', 'recordLabelId': 230, 'albumId': 230, 'numOfRating': 70104, 'averageRating': 1.1, 'userRating': 0, 'songId': 230, 'artistId': 230, 'name': 'Jason Simmons', 'age': 69, 'musicianId': 230, 'instrument': 'Tambourines', 'band': 'ForestGreen pressure', 'albumDuration': 4493, 'albumTitle': 'hot magazine month', 'coverURL': 'https://placekitten.com/472/269', 'genre': 'Metal', 'songDuration': 900, 'songTitle': 'effort air', 'sourceLink': 'gould-flores.com', 'year': '1972', 'knownFor': 'street teacher'}
230,{'companyName': 'DarkOrange land series', 'dateEstablished': '1983-10-16', 'location': 'West Sylvia', 'recordLabelId': 231, 'albumId': 231, 'numOfRating': 72992, 'averageRating': 1.3, 'userRating': 0, 'songId': 231, 'artistId': 231, 'name': 'Robert Sanchez', 'age': 67, 'musicianId': 231, 'instrument': 'Viola', 'band': 'DarkOliveGreen herself', 'albumDuration': 6127, 'albumTitle': 'weight student specific', 'coverURL': 'https://placeimg.com/74/319/any', 'genre': 'Metal', 'songDuration': 842, 'songTitle': 'arm that', 'sourceLink': 'adams-steele.com', 'year': '1991', 'knownFor': 'minute spend'}
231,{'companyName': 'LightSeaGreen series goal', 'dateEstablished': '1982-03-07', 'location': 'West Richard', 'recordLabelId': 232, 'albumId': 232, 'numOfRating': 91455, 'averageRating': 5.0, 'userRating': 0, 'songId': 232, 'artistId': 232, 'name': 'Alexandra Lynch DVM', 'age': 45, 'musicianId': 232, 'instrument': 'Hurdy Gurdy', 'band': 'Salmon along', 'albumDuration': 8950, 'albumTitle': 'hundred deep month', 'coverURL': 'https://placeimg.com/565/734/any', 'genre': 'Soundtrack', 'songDuration': 520, 'songTitle': 'if that', 'sourceLink': 'james.net', 'year': '1993', 'knownFor': 'character politics'}
232,{'companyName': 'Crimson same meet', 'dateEstablished': '2011-04-15', 'location': 'Kennethtown', 'recordLabelId': 233, 'albumId': 233, 'numOfRating': 52515, 'averageRating': 1.4, 'userRating': 0, 'songId': 233, 'artistId': 233, 'name': 'Michael Leonard', 'age': 33, 'musicianId': 233, 'instrument': 'Hurdy Gurdy', 'band': 'Silver political', 'albumDuration': 3606, 'albumTitle': 'approach home million', 'coverURL': 'https://dummyimage.com/924x281', 'genre': 'Heavy Metal', 'songDuration': 759, 'songTitle': 'final film', 'sourceLink': 'gonzalez.org', 'year': '1975', 'knownFor': 'about each'}
233,{'companyName': 'DarkSlateGray property figure', 'dateEstablished': '2000-08-19', 'location': 'Jessicaville', 'recordLabelId': 234, 'albumId': 234, 'numOfRating': 88823, 'averageRating': 2.1, 'userRating': 0, 'songId': 234, 'artistId': 234, 'name': 'Matthew Robinson', 'age': 38, 'musicianId': 234, 'instrument': 'Kazoo', 'band': 'White break', 'albumDuration': 6550, 'albumTitle': 'environmental than step', 'coverURL': 'https://placekitten.com/677/817', 'genre': 'Heavy Metal', 'songDuration': 285, 'songTitle': 'school charge', 'sourceLink': 'valentine-morris.com', 'year': '1978', 'knownFor': 'poor wait'}
234,{'companyName': 'Black answer financial', 'dateEstablished': '1972-11-03', 'location': 'Andreaside', 'recordLabelId': 235, 'albumId': 235, 'numOfRating': 45756, 'averageRating': 3.2, 'userRating': 0, 'songId': 235, 'artistId': 235, 'name': 'Brian Williams', 'age': 24, 'musicianId': 235, 'instrument': 'Tambourines', 'band': 'DodgerBlue most', 'albumDuration': 8955, 'albumTitle': 'hard whose claim', 'coverURL': 'https://placekitten.com/278/20', 'genre': 'Rock', 'songDuration': 876, 'songTitle': 'reality explain', 'sourceLink': 'white-stein.biz', 'year': '1970', 'knownFor': 'work try'}
235,{'companyName': 'Chocolate to happen', 'dateEstablished': '1995-03-04', 'location': 'New Richardville', 'recordLabelId': 236, 'albumId': 236, 'numOfRating': 37864, 'averageRating': 4.8, 'userRating': 0, 'songId': 236, 'artistId': 236, 'name': 'Scott Carter', 'age': 19, 'musicianId': 236, 'instrument': 'Guitar', 'band': 'DarkBlue card', 'albumDuration': 8790, 'albumTitle': 'stuff happen follow', 'coverURL': 'https://dummyimage.com/871x798', 'genre': 'Country', 'songDuration': 954, 'songTitle': 'seat general', 'sourceLink': 'miller.net', 'year': '1978', 'knownFor': 'skill sing'}
236,{'companyName': 'DarkGray artist forward', 'dateEstablished': '2016-04-12', 'location': 'Christopherton', 'recordLabelId': 237, 'albumId': 237, 'numOfRating': 73712, 'averageRating': 3.5, 'userRating': 0, 'songId': 237, 'artistId': 237, 'name': 'Connor Flowers', 'age': 18, 'musicianId': 237, 'instrument': 'Viola', 'band': 'SteelBlue Democrat', 'albumDuration': 8331, 'albumTitle': 'force or modern', 'coverURL': 'https://placekitten.com/714/15', 'genre': 'Soundtrack', 'songDuration': 788, 'songTitle': 'future street', 'sourceLink': 'rose.biz', 'year': '2004', 'knownFor': 'and doctor'}
237,{'companyName': 'Ivory data notice', 'dateEstablished': '1981-11-08', 'location': 'Bradleyborough', 'recordLabelId': 238, 'albumId': 238, 'numOfRating': 36032, 'averageRating': 3.2, 'userRating': 0, 'songId': 238, 'artistId': 238, 'name': 'Sara Moore', 'age': 46, 'musicianId': 238, 'instrument': 'Tambourines', 'band': 'DimGray toward', 'albumDuration': 4358, 'albumTitle': 'school actually tax', 'coverURL': 'https://dummyimage.com/418x376', 'genre': 'Metal', 'songDuration': 220, 'songTitle': 'interesting everyone', 'sourceLink': 'thompson.com', 'year': '1971', 'knownFor': 'save even'}
238,{'companyName': 'SeaShell central safe', 'dateEstablished': '1983-11-15', 'location': 'Lake Jeffrey', 'recordLabelId': 239, 'albumId': 239, 'numOfRating': 54471, 'averageRating': 3.9, 'userRating': 0, 'songId': 239, 'artistId': 239, 'name': 'Victoria Fisher', 'age': 30, 'musicianId': 239, 'instrument': 'Piano', 'band': 'Wheat drop', 'albumDuration': 1241, 'albumTitle': 'support might soldier', 'coverURL': 'https://placeimg.com/540/241/any', 'genre': 'Hip Hop', 'songDuration': 120, 'songTitle': 'son fish', 'sourceLink': 'lamb.org', 'year': '1994', 'knownFor': 'yeah others'}
239,{'companyName': 'White institution concern', 'dateEstablished': '1981-06-03', 'location': 'Parkberg', 'recordLabelId': 240, 'albumId': 240, 'numOfRating': 51319, 'averageRating': 3.9, 'userRating': 0, 'songId': 240, 'artistId': 240, 'name': 'Ann Meadows', 'age': 43, 'musicianId': 240, 'instrument': 'Drums', 'band': 'SaddleBrown build', 'albumDuration': 1302, 'albumTitle': 'young style organization', 'coverURL': 'https://dummyimage.com/87x153', 'genre': 'Country', 'songDuration': 387, 'songTitle': 'house use', 'sourceLink': 'gardner.net', 'year': '1973', 'knownFor': 'party fly'}
240,{'companyName': 'DarkSeaGreen society natural', 'dateEstablished': '2003-03-07', 'location': 'North Susanmouth', 'recordLabelId': 241, 'albumId': 241, 'numOfRating': 33881, 'averageRating': 1.1, 'userRating': 0, 'songId': 241, 'artistId': 241, 'name': 'Kimberly Douglas', 'age': 26, 'musicianId': 241, 'instrument': 'Kazoo', 'band': 'MediumBlue to', 'albumDuration': 5212, 'albumTitle': 'garden game week', 'coverURL': 'https://dummyimage.com/786x471', 'genre': 'Soundtrack', 'songDuration': 284, 'songTitle': 'artist assume', 'sourceLink': 'wilson-wilson.com', 'year': '1973', 'knownFor': 'history attack'}
241,{'companyName': 'LightSeaGreen reflect bring', 'dateEstablished': '1977-04-16', 'location': 'Lake Elizabeth', 'recordLabelId': 242, 'albumId': 242, 'numOfRating': 94192, 'averageRating': 1.1, 'userRating': 0, 'songId': 242, 'artistId': 242, 'name': 'Christian Griffin', 'age': 38, 'musicianId': 242, 'instrument': 'Tambourines', 'band': 'GhostWhite lose', 'albumDuration': 8325, 'albumTitle': 'present foot produce', 'coverURL': 'https://placekitten.com/947/689', 'genre': 'Hip Hop', 'songDuration': 65, 'songTitle': 'far save', 'sourceLink': 'nguyen-russell.com', 'year': '1992', 'knownFor': 'between Mr'}
242,{'companyName': 'HotPink beyond believe', 'dateEstablished': '1985-01-05', 'location': 'New Ashley', 'recordLabelId': 243, 'albumId': 243, 'numOfRating': 23306, 'averageRating': 3.0, 'userRating': 0, 'songId': 243, 'artistId': 243, 'name': 'Rebecca Mccann', 'age': 27, 'musicianId': 243, 'instrument': 'Tambourines', 'band': 'Azure kitchen', 'albumDuration': 3612, 'albumTitle': 'woman dog article', 'coverURL': 'https://www.lorempixel.com/969/1009', 'genre': 'Rock', 'songDuration': 712, 'songTitle': 'evidence long', 'sourceLink': 'rush-wright.com', 'year': '1972', 'knownFor': 'away main'}
243,{'companyName': 'FireBrick whole shake', 'dateEstablished': '1980-02-12', 'location': 'Bethview', 'recordLabelId': 244, 'albumId': 244, 'numOfRating': 90731, 'averageRating': 1.0, 'userRating': 0, 'songId': 244, 'artistId': 244, 'name': 'Linda Hayes', 'age': 23, 'musicianId': 244, 'instrument': 'Drums', 'band': 'Tomato scientist', 'albumDuration': 2878, 'albumTitle': 'I billion appear', 'coverURL': 'https://placekitten.com/428/478', 'genre': 'Pop', 'songDuration': 932, 'songTitle': 'same still', 'sourceLink': 'mcbride-stewart.com', 'year': '2014', 'knownFor': 'history industry'}
244,{'companyName': 'SteelBlue bad our', 'dateEstablished': '2020-07-11', 'location': 'East Pamelahaven', 'recordLabelId': 245, 'albumId': 245, 'numOfRating': 31884, 'averageRating': 4.0, 'userRating': 0, 'songId': 245, 'artistId': 245, 'name': 'Daniel Wilson', 'age': 21, 'musicianId': 245, 'instrument': 'Hurdy Gurdy', 'band': 'YellowGreen film', 'albumDuration': 1756, 'albumTitle': 'eat give month', 'coverURL': 'https://placekitten.com/938/367', 'genre': 'Hip Hop', 'songDuration': 81, 'songTitle': 'one real', 'sourceLink': 'castillo.org', 'year': '2000', 'knownFor': 'build hospital'}
245,{'companyName': 'Peru into buy', 'dateEstablished': '2002-12-16', 'location': 'Nancybury', 'recordLabelId': 246, 'albumId': 246, 'numOfRating': 27009, 'averageRating': 4.9, 'userRating': 0, 'songId': 246, 'artistId': 246, 'name': 'Ian Camacho', 'age': 34, 'musicianId': 246, 'instrument': 'Piano', 'band': 'Magenta year', 'albumDuration': 8244, 'albumTitle': 'three computer skin', 'coverURL': 'https://placeimg.com/263/929/any', 'genre': 'EDM', 'songDuration': 49, 'songTitle': 'friend catch', 'sourceLink': 'chambers.info', 'year': '1987', 'knownFor': 'win activity'}
